id, time, RAWvalue, PrettyValue
24044, "87,3030750730541", "156", "3,81"
24045, "87,3030750730541", "156", "3,81"
24046, "87,3030750730541", "157", "3,83"
24047, "87,3286773730069", "154", "3,76"
24048, "87,3286773730069", "157", "3,83"
24049, "87,3516182729509", "155", "3,78"
24050, "87,3516182729509", "155", "3,78"
24051, "87,3576603729744", "157", "3,83"
24052, "87,3786758729257", "153", "3,74"
24053, "87,3786758729257", "157", "3,83"
24054, "87,397093773121", "155", "3,78"
24055, "87,397093773121", "155", "3,78"
24056, "87,402608973207", "157", "3,83"
24057, "87,4288014729973", "153", "3,74"
24058, "87,4288014729973", "156", "3,81"
24059, "87,4488726730924", "155", "3,78"
24060, "87,452503773151", "155", "3,78"
24061, "87,452503773151", "156", "3,81"
24062, "87,4726099732798", "152", "3,71"
24063, "87,4787268734071", "156", "3,81"
24064, "87,4996167731006", "154", "3,76"
24065, "87,4996167731006", "154", "3,76"
24066, "87,5038323730696", "156", "3,81"
24067, "87,5262801733334", "152", "3,71"
24068, "87,5262801733334", "156", "3,81"
24069, "87,5483277733438", "153", "3,74"
24070, "87,5517664733343", "154", "3,76"
24071, "87,5517664733343", "156", "3,81"
24072, "87,5764264734462", "152", "3,71"
24073, "87,5764264734462", "156", "3,81"
24074, "87,5997288729995", "153", "3,74"
24075, "87,5997288729995", "154", "3,76"
24076, "87,6039086729288", "155", "3,78"
24077, "87,6239885725081", "151", "3,69"
24078, "87,6289148726501", "155", "3,78"
24079, "87,6522484726738", "153", "3,74"
24080, "87,6522484726738", "153", "3,74"
24081, "87,6577429727186", "155", "3,78"
24082, "87,6764799726661", "151", "3,69"
24083, "87,6764799726661", "155", "3,78"
24084, "87,711293972563", "152", "3,71"
24085, "87,711293972563", "153", "3,74"
24086, "87,711293972563", "154", "3,76"
24087, "87,711293972563", "151", "3,69"
24088, "87,7253514728509", "154", "3,76"
24089, "87,7490761729423", "152", "3,71"
24090, "87,752458472969", "152", "3,71"
24091, "87,752458472969", "154", "3,76"
24092, "87,7789056729525", "150", "3,66"
24093, "87,7789056729525", "154", "3,76"
24094, "87,7988038726617", "152", "3,71"
24095, "87,8021608726121", "152", "3,71"
24096, "87,8021608726121", "154", "3,76"
24097, "87,8288199726958", "150", "3,66"
24098, "87,8288199726958", "154", "3,76"
24099, "87,8488361730706", "152", "3,71"
24100, "87,8522748730611", "152", "3,71"
24101, "87,8522748730611", "153", "3,74"
24102, "87,8761853729375", "150", "3,66"
24103, "87,8761853729375", "154", "3,76"
24104, "87,8993711732328", "151", "3,69"
24105, "87,9056518734433", "152", "3,71"
24106, "87,9056518734433", "153", "3,74"
24107, "87,9253268733155", "150", "3,66"
24108, "87,9253268733155", "153", "3,74"
24109, "87,9489559731446", "151", "3,69"
24110, "87,9556631729938", "152", "3,71"
24111, "87,9556631729938", "153", "3,74"
24112, "87,9771082727239", "149", "3,64"
24113, "87,9771082727239", "153", "3,74"
24114, "88,0001792726107", "151", "3,69"
24115, "88,0001792726107", "152", "3,71"
24116, "88,0064585725777", "153", "3,74"
24117, "88,0263719728682", "149", "3,64"
24118, "88,0263719728682", "153", "3,74"
24119, "88,0557658725884", "151", "3,69"
24120, "88,0557658725884", "151", "3,69"
24121, "88,0557658725884", "152", "3,71"
24122, "88,0743514725473", "149", "3,64"
24123, "88,0743514725473", "153", "3,74"
24124, "88,0850333722774", "150", "3,66"
24125, "88,0987998724449", "151", "3,69"
24126, "88,1049382726196", "152", "3,71"
24127, "88,1253706724383", "149", "3,64"
24128, "88,1253706724383", "152", "3,71"
24129, "88,1488612722605", "150", "3,66"
24130, "88,1555661722086", "151", "3,69"
24131, "88,1555661722086", "152", "3,71"
24132, "88,1762360723224", "148", "3,61"
24133, "88,1762360723224", "152", "3,71"
24134, "88,1989018723834", "150", "3,66"
24135, "88,1989018723834", "151", "3,69"
24136, "88,1989018723834", "152", "3,71"
24137, "88,2253875725437", "148", "3,61"
24138, "88,2253875725437", "152", "3,71"
24139, "88,2518723728135", "150", "3,66"
24140, "88,2518723728135", "151", "3,69"
24141, "88,2518723728135", "152", "3,71"
24142, "88,2779229728039", "148", "3,61"
24143, "88,2779229728039", "152", "3,71"
24144, "88,2819186726119", "149", "3,64"
24145, "88,2987304725684", "150", "3,66"
24146, "88,3020485725719", "152", "3,71"
24147, "88,3556076730601", "148", "3,61"
24148, "88,3556076730601", "152", "3,71"
24149, "88,3556076730601", "149", "3,64"
24150, "88,3556076730601", "150", "3,66"
24151, "88,3602659730241", "152", "3,71"
24152, "88,3663781732321", "148", "3,61"
24153, "88,3762427733745", "152", "3,71"
24154, "88,4064706731588", "149", "3,64"
24155, "88,4064706731588", "151", "3,69"
24156, "88,4064706731588", "152", "3,71"
24157, "88,4262508733664", "148", "3,61"
24158, "88,4262508733664", "152", "3,71"
24159, "88,4491814735811", "150", "3,66"
24160, "88,4555927736219", "150", "3,66"
24161, "88,4555927736219", "152", "3,71"
24162, "88,4755437737331", "148", "3,61"
24163, "88,4755437737331", "152", "3,71"
24164, "88,4856614738237", "149", "3,64"
24165, "88,5000750736799", "150", "3,66"
24166, "88,5064529736992", "152", "3,71"
24167, "88,5262848737184", "148", "3,61"
24168, "88,5262848737184", "152", "3,71"
24169, "88,5490025735926", "149", "3,64"
24170, "88,555612973636", "150", "3,66"
24171, "88,555612973636", "152", "3,71"
24172, "88,5754017734434", "148", "3,61"
24173, "88,5754017734434", "152", "3,71"
24174, "88,5990032737609", "149", "3,64"
24175, "88,6044294738676", "150", "3,66"
24176, "88,6044294738676", "151", "3,69"
24177, "88,6239781738259", "148", "3,61"
24178, "88,627465973841", "152", "3,71"
24179, "88,6530910739675", "149", "3,64"
24180, "88,6530910739675", "150", "3,66"
24181, "88,6530910739675", "151", "3,69"
24182, "88,6723239740822", "147", "3,59"
24183, "88,6771312740166", "152", "3,71"
24184, "88,7023351737298", "149", "3,64"
24185, "88,7023351737298", "150", "3,66"
24186, "88,7023351737298", "151", "3,69"
24187, "88,7255697739311", "148", "3,61"
24188, "88,7255697739311", "151", "3,69"
24189, "88,7322625741363", "149", "3,64"
24190, "88,7523516742513", "150", "3,66"
24191, "88,7523516742513", "151", "3,69"
24192, "88,7737923741806", "147", "3,59"
24193, "88,7797941740137", "151", "3,69"
24194, "88,7988552737515", "148", "3,61"
24195, "88,8021839738358", "150", "3,66"
24196, "88,8021839738358", "151", "3,69"
24197, "88,827382273972", "147", "3,59"
24198, "88,827382273972", "151", "3,69"
24199, "88,8495367739815", "149", "3,64"
24200, "88,8495367739815", "150", "3,66"
24201, "88,8556619740557", "151", "3,69"
24202, "88,8753887738567", "147", "3,59"
24203, "88,8753887738567", "151", "3,69"
24204, "88,8995880736038", "148", "3,61"
24205, "88,8995880736038", "150", "3,66"
24206, "88,9056502734311", "151", "3,69"
24207, "88,9271197738126", "147", "3,59"
24208, "88,9271197738126", "151", "3,69"
24209, "88,9488902734593", "148", "3,61"
24210, "88,9526109735016", "149", "3,64"
