id, time, RAWvalue, PrettyValue
63673, "450,314339638921", "204", "4,98"
63674, "450,314339638921", "207", "5,05"
63675, "450,335249639349", "206", "5,03"
63676, "450,335249639349", "205", "5,00"
63677, "450,339201439405", "207", "5,05"
63678, "450,358148039551", "204", "4,98"
63679, "450,364350939402", "207", "5,05"
63680, "450,384425739525", "206", "5,03"
63681, "450,384425739525", "205", "5,00"
63682, "450,389304639539", "207", "5,05"
63683, "450,409162239404", "204", "4,98"
63684, "450,41434713942", "207", "5,05"
63685, "450,434472439578", "206", "5,03"
63686, "450,434472439578", "205", "5,00"
63687, "450,438255939633", "207", "5,05"
63688, "450,463451439282", "205", "5,00"
63689, "450,463451439282", "207", "5,05"
63690, "450,484425039496", "206", "5,03"
63691, "450,484425039496", "206", "5,03"
63692, "450,489149339497", "207", "5,05"
63693, "450,51431324007", "205", "5,00"
63694, "450,51431324007", "207", "5,05"
63695, "450,535224639811", "206", "5,03"
63696, "450,535224639811", "206", "5,03"
63697, "450,538967939792", "207", "5,05"
63698, "450,558130539954", "205", "5,00"
63699, "450,564301639795", "207", "5,05"
63700, "450,585253139958", "207", "5,05"
63701, "450,585253139958", "206", "5,03"
63702, "450,585253139958", "208", "5,08"
63703, "450,62629444059", "205", "5,00"
63704, "450,62629444059", "208", "5,08"
63705, "450,631874940358", "207", "5,05"
63706, "450,631874940358", "206", "5,03"
63707, "450,660908640828", "208", "5,08"
63708, "450,660908640828", "206", "5,03"
63709, "450,660908640828", "208", "5,08"
63710, "450,671127540525", "207", "5,05"
63711, "450,680961140664", "207", "5,05"
63712, "450,691177240806", "209", "5,10"
63713, "450,711897641188", "206", "5,03"
63714, "450,711897641188", "208", "5,08"
63715, "450,737269541016", "207", "5,05"
63716, "450,737269541016", "207", "5,05"
63717, "450,737269541016", "209", "5,10"
63718, "450,759695040761", "206", "5,03"
63719, "450,759695040761", "208", "5,08"
63720, "450,784450440435", "208", "5,08"
63721, "450,784450440435", "207", "5,05"
63722, "450,791208640439", "209", "5,10"
63723, "450,808772440301", "206", "5,03"
63724, "450,812988940394", "209", "5,10"
63725, "450,835297040874", "208", "5,08"
63726, "450,835297040874", "207", "5,05"
63727, "450,839243341004", "209", "5,10"
63728, "450,860225140816", "207", "5,05"
63729, "450,860225140816", "209", "5,10"
63730, "450,886565740453", "208", "5,08"
63731, "450,886565740453", "207", "5,05"
63732, "450,892044540262", "209", "5,10"
63733, "450,91281214077", "207", "5,05"
63734, "450,91281214077", "209", "5,10"
63735, "450,936694641132", "208", "5,08"
63736, "450,936694641132", "207", "5,05"
63737, "450,936694641132", "209", "5,10"
63738, "450,962821040768", "207", "5,05"
63739, "450,962821040768", "209", "5,10"
63740, "450,984443740919", "208", "5,08"
63741, "450,984443740919", "207", "5,05"
63742, "450,989267740864", "209", "5,10"
63743, "451,00955774053", "207", "5,05"
63744, "451,00955774053", "209", "5,10"
63745, "451,03614914068", "208", "5,08"
63746, "451,03614914068", "207", "5,05"
63747, "451,040031340672", "209", "5,10"
63748, "451,06191354082", "207", "5,05"
63749, "451,06191354082", "209", "5,10"
63750, "451,087817740859", "208", "5,08"
63751, "451,092072740896", "207", "5,05"
63752, "451,092072740896", "209", "5,10"
63753, "451,112032040954", "207", "5,05"
63754, "451,112032040954", "209", "5,10"
63755, "451,137950941222", "208", "5,08"
63756, "451,137950941222", "207", "5,05"
63757, "451,137950941222", "209", "5,10"
63758, "451,162250441499", "207", "5,05"
63759, "451,162250441499", "209", "5,10"
63760, "451,18458224088", "209", "5,10"
63761, "451,18458224088", "207", "5,05"
63762, "451,195184540935", "209", "5,10"
63763, "451,209641041001", "207", "5,05"
63764, "451,209641041001", "209", "5,10"
63765, "451,236245640786", "208", "5,08"
63766, "451,2610127402", "207", "5,05"
63767, "451,2610127402", "209", "5,10"
63768, "451,2610127402", "207", "5,05"
63769, "451,2610127402", "209", "5,10"
63770, "451,28279504017", "208", "5,08"
63771, "451,28279504017", "207", "5,05"
63772, "451,29313793988", "210", "5,13"
63773, "451,314367039362", "207", "5,05"
63774, "451,314367039362", "209", "5,10"
63775, "451,335281738779", "208", "5,08"
63776, "451,335281738779", "208", "5,08"
63777, "451,339050338836", "209", "5,10"
63778, "451,358903838787", "207", "5,05"
63779, "451,364383338951", "209", "5,10"
63780, "451,385290139122", "209", "5,10"
63781, "451,385290139122", "208", "5,08"
63782, "451,385290139122", "209", "5,10"
63783, "451,410975838779", "207", "5,05"
63784, "451,410975838779", "209", "5,10"
63785, "451,434508238686", "209", "5,10"
63786, "451,434508238686", "208", "5,08"
63787, "451,438885438489", "210", "5,13"
63788, "451,462813438149", "207", "5,05"
63789, "451,462813438149", "209", "5,10"
63790, "451,486118938075", "209", "5,10"
63791, "451,486118938075", "208", "5,08"
63792, "451,491499438183", "210", "5,13"
63793, "451,5081815382", "207", "5,05"
63794, "451,51438913797", "209", "5,10"
63795, "451,536171238171", "209", "5,10"
63796, "451,536171238171", "208", "5,08"
63797, "451,540215738351", "210", "5,13"
63798, "451,561016238062", "207", "5,05"
63799, "451,561016238062", "209", "5,10"
63800, "451,581049038097", "209", "5,10"
63801, "451,586222338025", "208", "5,08"
63802, "451,592173538171", "210", "5,13"
63803, "451,612689238507", "207", "5,05"
63804, "451,612689238507", "210", "5,13"
63805, "451,63694163831", "209", "5,10"
63806, "451,63694163831", "208", "5,08"
63807, "451,63694163831", "210", "5,13"
63808, "451,662747538183", "207", "5,05"
63809, "451,662747538183", "209", "5,10"
63810, "451,684469738044", "209", "5,10"
63811, "451,684469738044", "208", "5,08"
63812, "451,689543038141", "210", "5,13"
63813, "451,709506438114", "207", "5,05"
63814, "451,709506438114", "209", "5,10"
63815, "451,719591738191", "209", "5,10"
63816, "451,735240038484", "208", "5,08"
63817, "451,739337638486", "210", "5,13"
63818, "451,759959738702", "207", "5,05"
63819, "451,759959738702", "209", "5,10"
63820, "451,78528673877", "209", "5,10"
63821, "451,78528673877", "208", "5,08"
63822, "451,78528673877", "210", "5,13"
63823, "451,810618238756", "207", "5,05"
63824, "451,810618238756", "210", "5,13"
63825, "451,836212638998", "209", "5,10"
63826, "451,836212638998", "208", "5,08"
63827, "451,841248639161", "210", "5,13"
63828, "451,864374439465", "208", "5,08"
63829, "451,864374439465", "210", "5,13"
63830, "451,904543638695", "209", "5,10"
63831, "451,904543638695", "208", "5,08"
63832, "451,904543638695", "210", "5,13"
63833, "451,909466038924", "207", "5,05"
63834, "451,909466038924", "209", "5,10"
63835, "451,935300739016", "209", "5,10"
63836, "451,935300739016", "208", "5,08"
63837, "451,939046938904", "210", "5,13"
63838, "451,959978339029", "207", "5,05"
63839, "451,959978339029", "210", "5,13"
63840, "451,986150239361", "209", "5,10"
63841, "451,986150239361", "208", "5,08"
63842, "451,99207593943", "210", "5,13"
63843, "452,012678039027", "207", "5,05"
63844, "452,012678039027", "210", "5,13"
63845, "452,036976739531", "209", "5,10"
63846, "452,036976739531", "208", "5,08"
63847, "452,036976739531", "210", "5,13"
63848, "452,061811739346", "207", "5,05"
63849, "452,061811739346", "209", "5,10"
63850, "452,081030939007", "209", "5,10"
63851, "452,08613063884", "207", "5,05"
63852, "452,092059038812", "210", "5,13"
63853, "452,111884539248", "207", "5,05"
63854, "452,111884539248", "209", "5,10"
63855, "452,134570839116", "209", "5,10"
