segment;time;userDifficulty;edaDifficulty;segDifficulty;totalDifficulty;totalLevelDifficulty
1;0;0,2500001;0;0;0
2;0;0,2500001;0;0;0
3;0;0,2500001;0;0;0
4;0;0,2500001;0;0;0
1;7,839129;0,2500001;0;0;0
1;13,23546;0,2500001;0;0;0
1;25,85684;0,2500001;0;0;0
1;39,99566;0,2500001;0;0;0
1;48,91877;0,2500001;0;0;0
1;57,21905;0,2500001;0;0;0
1;63,91629;0,2500001;0;0;0
1;79,63955;0,2500001;0;0;0
1;88,53558;0,2500001;0;0;0
2;142,3389;0,2500001;0;0;0
3;184,876;0,2500001;0;0;0
3;195,1395;0,2500001;0;0;0
3;210,5759;0,2500001;0;0;0
4;252,0192;0,2500001;0;0;0
4;258,9588;0,2500001;0;0;0
4;270,9571;0,2500001;0;0;0
4;282,1205;0,2500001;0;0;0
4;288,9208;0,2500001;0;0;0
4;294,1774;0,2500001;0;0;0
4;300,4394;0,2500001;0;0;0
