id, time, RAWvalue, PrettyValue
49259, "187,591260232148", "848", "20,70"
49260, "187,591260232148", "847", "20,68"
49261, "187,618421232444", "846", "20,65"
49262, "187,618421232444", "847", "20,68"
49263, "187,621972932364", "846", "20,65"
49264, "187,63807143236", "846", "20,65"
49265, "187,641219632351", "846", "20,65"
49266, "187,665054732584", "844", "20,61"
49267, "187,665054732584", "845", "20,63"
49268, "187,68802583206", "844", "20,61"
49269, "187,694882431882", "844", "20,61"
49270, "187,694882431882", "844", "20,61"
49271, "187,71592373203", "843", "20,58"
49272, "187,71592373203", "844", "20,61"
49273, "187,741515332018", "842", "20,56"
49274, "187,741515332018", "843", "20,58"
49275, "187,741515332018", "843", "20,58"
49276, "187,76526583184", "842", "20,56"
49277, "187,76526583184", "843", "20,58"
49278, "187,771376231802", "841", "20,53"
49279, "187,791571531794", "842", "20,56"
49280, "187,791571531794", "842", "20,56"
49281, "187,811735131661", "841", "20,53"
49282, "187,816011131625", "842", "20,56"
49283, "187,841612832271", "841", "20,53"
49284, "187,841612832271", "841", "20,53"
49285, "187,841612832271", "841", "20,53"
49286, "187,865577732562", "839", "20,48"
49287, "187,865577732562", "841", "20,53"
49288, "187,891549532418", "839", "20,48"
49289, "187,891549532418", "839", "20,48"
49290, "187,896571232588", "840", "20,51"
49291, "187,902486332809", "839", "20,48"
49292, "187,917371932999", "839", "20,48"
49293, "187,923051633057", "838", "20,46"
49294, "187,969220933388", "838", "20,46"
49295, "187,969220933388", "838", "20,46"
49296, "187,969220933388", "837", "20,43"
49297, "187,973673633183", "838", "20,46"
49298, "187,973673633183", "836", "20,41"
49299, "187,988123532967", "837", "20,43"
49300, "187,988123532967", "837", "20,43"
49301, "188,018435632926", "835", "20,39"
49302, "188,018435632926", "836", "20,41"
49303, "188,021912432858", "835", "20,39"
49304, "188,038112333161", "835", "20,39"
49305, "188,041651233216", "835", "20,39"
49306, "188,065857733251", "834", "20,36"
49307, "188,065857733251", "835", "20,39"
49308, "188,089784933371", "833", "20,34"
49309, "188,089784933371", "834", "20,36"
49310, "188,089784933371", "834", "20,36"
49311, "188,119167633937", "832", "20,31"
49312, "188,119167633937", "833", "20,34"
49313, "188,119167633937", "832", "20,31"
49314, "188,139068634366", "832", "20,31"
49315, "188,139068634366", "832", "20,31"
49316, "188,168345734361", "831", "20,29"
49317, "188,168345734361", "832", "20,31"
49318, "188,168345734361", "831", "20,29"
49319, "188,191011134884", "831", "20,29"
49320, "188,191011134884", "831", "20,29"
49321, "188,215097135282", "830", "20,26"
49322, "188,215097135282", "831", "20,29"
49323, "188,238913335023", "830", "20,26"
49324, "188,243172035203", "830", "20,26"
49325, "188,243172035203", "830", "20,26"
49326, "188,265797535307", "828", "20,21"
49327, "188,265797535307", "830", "20,26"
49328, "188,288068535621", "828", "20,21"
49329, "188,291777435574", "828", "20,21"
49330, "188,291777435574", "828", "20,21"
49331, "188,318118835217", "827", "20,19"
49332, "188,318118835217", "828", "20,21"
49333, "188,321476435172", "827", "20,19"
49334, "188,339937835583", "827", "20,19"
49335, "188,339937835583", "827", "20,19"
49336, "188,363177735708", "825", "20,14"
49337, "188,366546935751", "826", "20,17"
49338, "188,372218535631", "825", "20,14"
49339, "188,391520335688", "825", "20,14"
49340, "188,391520335688", "825", "20,14"
49341, "188,415177635965", "824", "20,12"
49342, "188,415177635965", "824", "20,12"
49343, "188,438943635789", "823", "20,09"
49344, "188,442553735687", "824", "20,12"
49345, "188,442553735687", "823", "20,09"
49346, "188,466732736095", "822", "20,07"
49347, "188,466732736095", "823", "20,09"
49348, "188,489213335677", "822", "20,07"
49349, "188,489213335677", "822", "20,07"
49350, "188,494882035884", "822", "20,07"
49351, "188,51494683593", "821", "20,04"
49352, "188,51494683593", "822", "20,07"
49353, "188,5388194361", "820", "20,02"
49354, "188,545088335988", "821", "20,04"
49355, "188,545088335988", "821", "20,04"
49356, "188,565054735751", "819", "20,00"
49357, "188,565054735751", "820", "20,02"
49358, "188,568909535767", "819", "20,00"
49359, "188,599922035472", "819", "20,00"
49360, "188,605634835665", "819", "20,00"
49361, "188,605634835665", "818", "19,97"
49362, "188,616304235649", "819", "20,00"
49363, "188,644867535331", "817", "19,95"
49364, "188,644867535331", "818", "19,97"
49365, "188,644867535331", "818", "19,97"
49366, "188,664920435403", "817", "19,95"
49367, "188,664920435403", "818", "19,97"
49368, "188,688830835395", "817", "19,95"
49369, "188,688830835395", "817", "19,95"
49370, "188,694887035177", "817", "19,95"
49371, "188,714955135132", "816", "19,92"
49372, "188,714955135132", "817", "19,95"
49373, "188,744830735144", "816", "19,92"
49374, "188,744830735144", "816", "19,92"
49375, "188,744830735144", "817", "19,95"
49376, "188,763183835312", "815", "19,90"
49377, "188,768262235331", "816", "19,92"
49378, "188,768262235331", "815", "19,90"
49379, "188,788015535218", "816", "19,92"
49380, "188,793109535356", "816", "19,92"
49381, "188,813789035543", "815", "19,90"
49382, "188,819304635632", "816", "19,92"
49383, "188,838060435723", "814", "19,87"
49384, "188,841287635616", "815", "19,90"
49385, "188,841287635616", "815", "19,90"
49386, "188,850112335407", "814", "19,87"
49387, "188,864860435599", "815", "19,90"
49388, "188,889732535812", "813", "19,85"
49389, "188,889732535812", "814", "19,87"
49390, "188,889732535812", "814", "19,87"
49391, "188,918369336403", "813", "19,85"
49392, "188,918369336403", "814", "19,87"
49393, "188,938104836387", "813", "19,85"
