id, time, RAWvalue, PrettyValue
37239, "67,3915142377373", "890", "21,73"
37240, "67,3975631378125", "891", "21,75"
37241, "67,4061448378488", "889", "21,70"
37242, "67,4146506378893", "890", "21,73"
37243, "67,4411196380388", "889", "21,70"
37244, "67,4411196380388", "888", "21,68"
37245, "67,4411196380388", "889", "21,70"
37246, "67,4648288381286", "887", "21,66"
37247, "67,4648288381286", "888", "21,68"
37248, "67,4911763381679", "887", "21,66"
37249, "67,4911763381679", "886", "21,63"
37250, "67,4911763381679", "887", "21,66"
37251, "67,5139046378899", "884", "21,58"
37252, "67,5139046378899", "885", "21,61"
37253, "67,537713937927", "884", "21,58"
37254, "67,5411593378522", "883", "21,56"
37255, "67,5411593378522", "884", "21,58"
37256, "67,5662910377141", "881", "21,51"
37257, "67,5662910377141", "882", "21,53"
37258, "67,5894908376504", "881", "21,51"
37259, "67,5894908376504", "880", "21,48"
37260, "67,5928001375869", "880", "21,48"
37261, "67,6146125372034", "878", "21,44"
37262, "67,6146125372034", "880", "21,48"
37263, "67,6478976374492", "879", "21,46"
37264, "67,6478976374492", "877", "21,41"
37265, "67,6560509374831", "878", "21,44"
37266, "67,6560509374831", "876", "21,39"
37267, "67,6645652377047", "878", "21,44"
37268, "67,691106637707", "876", "21,39"
37269, "67,691106637707", "875", "21,36"
37270, "67,691106637707", "876", "21,39"
37271, "67,7196624381468", "874", "21,34"
37272, "67,7196624381468", "875", "21,36"
37273, "67,7230058382265", "874", "21,34"
37274, "67,7386478381231", "873", "21,31"
37275, "67,7445018379949", "874", "21,34"
37276, "67,7651877379976", "872", "21,29"
37277, "67,7651877379976", "873", "21,31"
37278, "67,7885800383519", "872", "21,29"
37279, "67,7885800383519", "871", "21,26"
37280, "67,7921612383798", "871", "21,26"
37281, "67,8179676383734", "870", "21,24"
37282, "67,8361356388777", "871", "21,26"
37283, "67,8361356388777", "870", "21,24"
37284, "67,8435541386716", "868", "21,19"
37285, "67,8435541386716", "869", "21,22"
37286, "67,8649366388563", "867", "21,17"
37287, "67,8649366388563", "868", "21,19"
37288, "67,8911310390104", "867", "21,17"
37289, "67,8911310390104", "866", "21,14"
37290, "67,8911310390104", "867", "21,17"
37291, "67,9157199393958", "865", "21,12"
37292, "67,9157199393958", "867", "21,17"
37293, "67,9210652392358", "865", "21,12"
37294, "67,941129939165", "865", "21,12"
37295, "67,941129939165", "866", "21,14"
37296, "67,9654434390832", "864", "21,09"
37297, "67,9654434390832", "865", "21,12"
37298, "67,9953741386998", "864", "21,09"
37299, "67,9953741386998", "864", "21,09"
37300, "67,9953741386998", "864", "21,09"
37301, "68,0172484384384", "862", "21,04"
37302, "68,0172484384384", "864", "21,09"
37303, "68,0392840385903", "863", "21,07"
37304, "68,0392840385903", "862", "21,04"
37305, "68,0453896385152", "863", "21,07"
37306, "68,0645731380209", "861", "21,02"
37307, "68,0645731380209", "863", "21,07"
37308, "68,0877518383786", "862", "21,04"
37309, "68,091206538491", "861", "21,02"
37310, "68,091206538491", "862", "21,04"
37311, "68,1179651382845", "860", "21,00"
37312, "68,1179651382845", "861", "21,02"
37313, "68,1213947383221", "860", "21,00"
37314, "68,1377668383066", "859", "20,97"
37315, "68,1412583382335", "860", "21,00"
37316, "68,1663038383704", "857", "20,92"
37317, "68,1663038383704", "859", "20,97"
37318, "68,187827938702", "857", "20,92"
37319, "68,187827938702", "857", "20,92"
37320, "68,1914074386004", "857", "20,92"
37321, "68,2179972385056", "855", "20,87"
37322, "68,2179972385056", "856", "20,90"
37323, "68,2213672385551", "856", "20,90"
37324, "68,2411122382618", "855", "20,87"
37325, "68,2411122382618", "856", "20,90"
37326, "68,2812499382999", "854", "20,85"
37327, "68,2812499382999", "855", "20,87"
37328, "68,2812499382999", "854", "20,85"
37329, "68,2846675382461", "853", "20,83"
37330, "68,319619738264", "854", "20,85"
37331, "68,319619738264", "852", "20,80"
37332, "68,319619738264", "853", "20,83"
37333, "68,3233687381726", "852", "20,80"
37334, "68,3411072378512", "852", "20,80"
37335, "68,3411072378512", "852", "20,80"
37336, "68,3662851382978", "850", "20,75"
37337, "68,3662851382978", "851", "20,78"
37338, "68,3910934384912", "851", "20,78"
37339, "68,3910934384912", "850", "20,75"
37340, "68,3910934384912", "851", "20,78"
37341, "68,4154060382862", "849", "20,73"
37342, "68,4196223381441", "850", "20,75"
37343, "68,4411124384496", "849", "20,73"
37344, "68,4411124384496", "848", "20,70"
37345, "68,445332738338", "849", "20,73"
37346, "68,4679391384125", "847", "20,68"
37347, "68,4679391384125", "849", "20,73"
37348, "68,4875570381992", "848", "20,70"
37349, "68,4928064383566", "847", "20,68"
37350, "68,4928064383566", "848", "20,70"
37351, "68,5179368383251", "846", "20,65"
37352, "68,521065038396", "848", "20,70"
37353, "68,521065038396", "847", "20,68"
37354, "68,5371721384581", "847", "20,68"
37355, "68,5419338385109", "847", "20,68"
37356, "68,5653829385992", "846", "20,65"
37357, "68,5653829385992", "847", "20,68"
37358, "68,589371338021", "846", "20,65"
37359, "68,589371338021", "846", "20,65"
37360, "68,5921227380168", "847", "20,68"
37361, "68,6120113381185", "845", "20,63"
37362, "68,6427966381889", "847", "20,68"
37363, "68,6427966381889", "847", "20,68"
37364, "68,6427966381889", "846", "20,65"
37365, "68,6455770381726", "847", "20,68"
37366, "68,6624053379055", "846", "20,65"
37367, "68,6679115376901", "848", "20,70"
