id, time, RAWvalue, PrettyValue
81153, "491,752864220995", "379", "9,25"
81154, "491,752864220995", "380", "9,28"
81155, "491,773421220831", "380", "9,28"
81156, "491,773421220831", "380", "9,28"
81157, "491,773421220831", "381", "9,30"
81158, "491,792033120873", "380", "9,28"
81159, "491,796255520894", "381", "9,30"
81160, "491,828747021151", "380", "9,28"
81161, "491,828747021151", "380", "9,28"
81162, "491,828747021151", "382", "9,33"
81163, "491,832109221141", "380", "9,28"
81164, "491,847444320912", "382", "9,33"
81165, "491,903584720218", "381", "9,30"
81166, "491,903584720218", "381", "9,30"
81167, "491,903584720218", "382", "9,33"
81168, "491,910421920125", "381", "9,30"
81169, "491,910421920125", "382", "9,33"
81170, "491,910421920125", "382", "9,33"
81171, "491,910421920125", "382", "9,33"
81172, "491,985260418733", "383", "9,35"
81173, "491,985260418733", "381", "9,30"
81174, "491,985260418733", "383", "9,35"
81175, "491,990266118781", "382", "9,33"
81176, "491,990266118781", "382", "9,33"
81177, "491,990266118781", "383", "9,35"
81178, "491,990266118781", "382", "9,33"
81179, "491,994848418632", "383", "9,35"
81180, "492,070258318563", "382", "9,33"
81181, "492,07533161866", "383", "9,35"
81182, "492,07533161866", "383", "9,35"
81183, "492,07533161866", "382", "9,33"
81184, "492,080189018627", "383", "9,35"
81185, "492,080189018627", "383", "9,35"
81186, "492,080189018627", "383", "9,35"
81187, "492,080189018627", "384", "9,38"
81188, "492,084412518539", "382", "9,33"
81189, "492,093901518849", "384", "9,38"
81190, "492,16143291851", "383", "9,35"
81191, "492,16143291851", "383", "9,35"
81192, "492,166863918654", "384", "9,38"
81193, "492,166863918654", "383", "9,35"
81194, "492,166863918654", "384", "9,38"
81195, "492,170242618653", "383", "9,35"
81196, "492,170242618653", "383", "9,35"
81197, "492,17530451843", "384", "9,38"
81198, "492,245533018722", "383", "9,35"
81199, "492,245533018722", "384", "9,38"
81200, "492,245533018722", "383", "9,35"
81201, "492,249092018814", "383", "9,35"
81202, "492,249092018814", "384", "9,38"
81203, "492,249092018814", "383", "9,35"
81204, "492,249092018814", "384", "9,38"
81205, "492,254633418866", "384", "9,38"
81206, "492,328734818264", "383", "9,35"
81207, "492,328734818264", "384", "9,38"
81208, "492,328734818264", "383", "9,35"
81209, "492,3343853181", "384", "9,38"
81210, "492,3343853181", "384", "9,38"
81211, "492,3343853181", "383", "9,35"
81212, "492,3343853181", "384", "9,38"
81213, "492,339137818082", "383", "9,35"
81214, "492,344732018071", "384", "9,38"
81215, "492,410497918376", "384", "9,38"
81216, "492,410497918376", "383", "9,35"
81217, "492,414369318285", "384", "9,38"
81218, "492,414369318285", "383", "9,35"
81219, "492,420421318267", "384", "9,38"
81220, "492,420421318267", "383", "9,35"
81221, "492,420421318267", "383", "9,35"
81222, "492,423877218156", "384", "9,38"
81223, "492,500324518536", "383", "9,35"
81224, "492,500324518536", "384", "9,38"
81225, "492,500324518536", "383", "9,35"
81226, "492,500324518536", "383", "9,35"
81227, "492,503993518534", "384", "9,38"
81228, "492,503993518534", "382", "9,33"
81229, "492,503993518534", "384", "9,38"
81230, "492,503993518534", "383", "9,35"
81231, "492,522112718434", "383", "9,35"
81232, "492,522112718434", "384", "9,38"
81233, "492,592105617863", "382", "9,33"
81234, "492,596718117711", "384", "9,38"
81235, "492,596718117711", "383", "9,35"
81236, "492,596718117711", "383", "9,35"
81237, "492,602056317613", "384", "9,38"
81238, "492,602056317613", "382", "9,33"
81239, "492,602056317613", "383", "9,35"
81240, "492,602056317613", "383", "9,35"
81241, "492,671689917683", "383", "9,35"
81242, "492,677063917625", "384", "9,38"
81243, "492,677063917625", "382", "9,33"
81244, "492,677063917625", "383", "9,35"
81245, "492,677063917625", "383", "9,35"
81246, "492,681359817623", "383", "9,35"
81247, "492,681359817623", "383", "9,35"
81248, "492,687004117644", "382", "9,33"
81249, "492,695456917747", "383", "9,35"
81250, "492,760536118061", "383", "9,35"
81251, "492,760536118061", "383", "9,35"
81252, "492,763850518153", "383", "9,35"
81253, "492,763850518153", "382", "9,33"
81254, "492,770279318211", "383", "9,35"
81255, "492,770279318211", "383", "9,35"
81256, "492,770279318211", "383", "9,35"
81257, "492,843899117433", "384", "9,38"
81258, "492,843899117433", "383", "9,35"
81259, "492,843899117433", "383", "9,35"
81260, "492,847470717388", "383", "9,35"
81261, "492,847470717388", "382", "9,33"
81262, "492,847470717388", "383", "9,35"
81263, "492,847470717388", "382", "9,33"
81264, "492,847470717388", "383", "9,35"
81265, "492,853600917268", "383", "9,35"
81266, "492,872046617442", "383", "9,35"
81267, "492,872046617442", "383", "9,35"
81268, "492,894632217358", "382", "9,33"
81269, "492,894632217358", "383", "9,35"
81270, "492,92217161681", "383", "9,35"
81271, "492,92217161681", "382", "9,33"
81272, "492,92217161681", "383", "9,35"
81273, "492,943949916749", "382", "9,33"
81274, "492,950243116706", "383", "9,35"
81275, "492,970274416148", "382", "9,33"
81276, "492,970274416148", "382", "9,33"
81277, "492,975436115987", "383", "9,35"
81278, "492,991219515563", "382", "9,33"
81279, "492,996019815677", "382", "9,33"
81280, "493,023693315801", "382", "9,33"
81281, "493,023693315801", "382", "9,33"
81282, "493,023693315801", "383", "9,35"
81283, "493,043805515976", "381", "9,30"
81284, "493,04766411602", "382", "9,33"
81285, "493,068345415988", "382", "9,33"
81286, "493,073684116011", "381", "9,30"
81287, "493,073684116011", "382", "9,33"
81288, "493,093811415718", "381", "9,30"
81289, "493,093811415718", "382", "9,33"
81290, "493,122056115302", "381", "9,30"
81291, "493,122056115302", "381", "9,30"
81292, "493,122056115302", "382", "9,33"
81293, "493,144870415679", "380", "9,28"
81294, "493,144870415679", "382", "9,33"
81295, "493,171569415717", "381", "9,30"
81296, "493,171569415717", "380", "9,28"
81297, "493,171569415717", "381", "9,30"
81298, "493,194284015917", "380", "9,28"
81299, "493,194284015917", "381", "9,30"
81300, "493,217671115999", "381", "9,30"
81301, "493,221952215885", "380", "9,28"
81302, "493,227890615934", "381", "9,30"
81303, "493,245428916183", "380", "9,28"
81304, "493,245428916183", "381", "9,30"
81305, "493,271665716195", "380", "9,28"
81306, "493,277149216388", "380", "9,28"
81307, "493,277149216388", "381", "9,30"
81308, "493,312442215974", "379", "9,25"
81309, "493,312442215974", "380", "9,28"
81310, "493,312442215974", "380", "9,28"
81311, "493,312442215974", "380", "9,28"
81312, "493,346881315694", "380", "9,28"
81313, "493,346881315694", "379", "9,25"
81314, "493,346881315694", "380", "9,28"
81315, "493,369886916014", "380", "9,28"
81316, "493,369886916014", "379", "9,25"
81317, "493,379019916174", "380", "9,28"
81318, "493,392004015972", "379", "9,25"
81319, "493,397148516146", "380", "9,28"
81320, "493,420232516131", "380", "9,28"
81321, "493,420232516131", "379", "9,25"
81322, "493,423636816093", "380", "9,28"
81323, "493,443720416049", "379", "9,25"
81324, "493,447946416098", "380", "9,28"
81325, "493,473726015654", "379", "9,25"
81326, "493,473726015654", "379", "9,25"
81327, "493,473726015654", "380", "9,28"
81328, "493,493725115783", "379", "9,25"
81329, "493,493725115783", "380", "9,28"
81330, "493,522117916378", "380", "9,28"
81331, "493,522117916378", "379", "9,25"
81332, "493,522117916378", "380", "9,28"
81333, "493,543700316804", "379", "9,25"
81334, "493,548780216719", "380", "9,28"
81335, "493,570249716868", "379", "9,25"
81336, "493,570249716868", "379", "9,25"
81337, "493,57452121668", "380", "9,28"
81338, "493,593348916736", "379", "9,25"
81339, "493,598277016659", "380", "9,28"
81340, "493,621166716679", "379", "9,25"
81341, "493,621166716679", "379", "9,25"
81342, "493,624486116576", "380", "9,28"
81343, "493,643941416522", "379", "9,25"
81344, "493,650263216463", "379", "9,25"
81345, "493,670336616575", "379", "9,25"
81346, "493,670336616575", "379", "9,25"
81347, "493,670336616575", "380", "9,28"
81348, "493,695093616727", "379", "9,25"
81349, "493,695093616727", "380", "9,28"
81350, "493,721987217083", "380", "9,28"
81351, "493,721987217083", "379", "9,25"
81352, "493,721987217083", "380", "9,28"
81353, "493,74370551703", "379", "9,25"
81354, "493,748887417256", "380", "9,28"
81355, "493,770239817328", "379", "9,25"
81356, "493,770239817328", "379", "9,25"
81357, "493,775300917099", "380", "9,28"
81358, "493,791976916953", "379", "9,25"
81359, "493,797171017039", "380", "9,28"
81360, "493,820235317224", "380", "9,28"
81361, "493,820235317224", "379", "9,25"
81362, "493,824619717081", "380", "9,28"
81363, "493,843899017316", "379", "9,25"
81364, "493,847116717254", "380", "9,28"
81365, "493,873716917704", "380", "9,28"
81366, "493,873716917704", "379", "9,25"
81367, "493,873716917704", "380", "9,28"
81368, "493,89200851752", "379", "9,25"
81369, "493,902023317409", "380", "9,28"
81370, "493,902023317409", "380", "9,28"
81371, "493,920304717147", "379", "9,25"
81372, "493,943036117475", "380", "9,28"
81373, "493,94607921748", "379", "9,25"
81374, "493,94607921748", "380", "9,28"
81375, "493,968580517103", "380", "9,28"
81376, "493,971671217005", "379", "9,25"
81377, "493,971671217005", "380", "9,28"
81378, "493,994688717066", "379", "9,25"
81379, "493,994688717066", "380", "9,28"
81380, "494,021162316552", "380", "9,28"
