id, time, RAWvalue, PrettyValue
70092, "381,144451937871", "447", "10,91"
70093, "381,144451937871", "447", "10,91"
70094, "381,149863938102", "446", "10,89"
70095, "381,170024238061", "447", "10,91"
70096, "381,170024238061", "446", "10,89"
70097, "381,196908137528", "446", "10,89"
70098, "381,196908137528", "446", "10,89"
70099, "381,196908137528", "445", "10,86"
70100, "381,219924637815", "446", "10,89"
70101, "381,219924637815", "444", "10,84"
70102, "381,246785236755", "445", "10,86"
70103, "381,246785236755", "445", "10,86"
70104, "381,246785236755", "444", "10,84"
70105, "381,26864553662", "445", "10,86"
70106, "381,26864553662", "444", "10,84"
70107, "381,27418653667", "444", "10,84"
70108, "381,301539036911", "444", "10,84"
70109, "381,306745436974", "443", "10,82"
70110, "381,306745436974", "444", "10,84"
70111, "381,320747036953", "443", "10,82"
70112, "381,343375536846", "443", "10,82"
70113, "381,348611736903", "443", "10,82"
70114, "381,348611736903", "442", "10,79"
70115, "381,369909436908", "443", "10,82"
70116, "381,369909436908", "441", "10,77"
70117, "381,378395337146", "442", "10,79"
70118, "381,391697637271", "442", "10,79"
70119, "381,397885437123", "440", "10,74"
70120, "381,42074453691", "442", "10,79"
70121, "381,42074453691", "440", "10,74"
70122, "381,44336723676", "441", "10,77"
70123, "381,448082736693", "440", "10,74"
70124, "381,448082736693", "440", "10,74"
70125, "381,46993723698", "440", "10,74"
70126, "381,46993723698", "439", "10,72"
70127, "381,475008537062", "440", "10,74"
70128, "381,491661736974", "440", "10,74"
70129, "381,495436337078", "439", "10,72"
70130, "381,519924936583", "440", "10,74"
70131, "381,519924936583", "439", "10,72"
70132, "381,543363336474", "439", "10,72"
70133, "381,546316436492", "439", "10,72"
70134, "381,546316436492", "438", "10,69"
70135, "381,567332736915", "439", "10,72"
70136, "381,570387336891", "438", "10,69"
70137, "381,595081937267", "438", "10,69"
70138, "381,595081937267", "438", "10,69"
70139, "381,595081937267", "437", "10,67"
70140, "381,618364337133", "438", "10,69"
70141, "381,623293637065", "436", "10,64"
70142, "381,64337573736", "437", "10,67"
70143, "381,647595437476", "437", "10,67"
70144, "381,647595437476", "436", "10,64"
70145, "381,673293737695", "437", "10,67"
70146, "381,673293737695", "436", "10,64"
70147, "381,673293737695", "436", "10,64"
70148, "381,693366837921", "436", "10,64"
70149, "381,69764363789", "435", "10,62"
70150, "381,720765337581", "436", "10,64"
70151, "381,720765337581", "435", "10,62"
70152, "381,745074737817", "435", "10,62"
70153, "381,745074737817", "435", "10,62"
70154, "381,745074737817", "434", "10,60"
70155, "381,76988153765", "435", "10,62"
70156, "381,76988153765", "434", "10,60"
70157, "381,79335363768", "434", "10,60"
70158, "381,79335363768", "434", "10,60"
70159, "381,796998537611", "433", "10,57"
70160, "381,818225037772", "434", "10,60"
70161, "381,820967237698", "433", "10,57"
70162, "381,843363438034", "433", "10,57"
70163, "381,846403438132", "433", "10,57"
70164, "381,846403438132", "432", "10,55"
70165, "381,86992143793", "433", "10,57"
70166, "381,86992143793", "432", "10,55"
70167, "381,877540337853", "432", "10,55"
70168, "381,894184337696", "432", "10,55"
70169, "381,894184337696", "431", "10,52"
70170, "381,919903937262", "432", "10,55"
70171, "381,95408253721", "431", "10,52"
70172, "381,95408253721", "431", "10,52"
70173, "381,95408253721", "431", "10,52"
70174, "381,95408253721", "430", "10,50"
