id, time, RAWvalue, PrettyValue
53450, "295,294615573832", "819", "20,00"
53451, "295,300475873635", "814", "19,87"
53452, "295,300475873635", "812", "19,82"
53453, "295,300475873635", "808", "19,73"
53454, "295,300475873635", "802", "19,58"
53455, "295,303937573568", "801", "19,56"
53456, "295,318007073947", "796", "19,43"
53457, "295,345797073911", "793", "19,36"
53458, "295,345797073911", "791", "19,31"
53459, "295,345797073911", "785", "19,17"
53460, "295,37396437407", "785", "19,17"
53461, "295,37396437407", "780", "19,04"
53462, "295,37396437407", "778", "18,99"
53463, "295,394078874146", "775", "18,92"
53464, "295,394078874146", "772", "18,85"
53465, "295,424141074414", "771", "18,82"
53466, "295,424141074414", "767", "18,73"
53467, "295,424141074414", "766", "18,70"
53468, "295,444923674571", "764", "18,65"
53469, "295,444923674571", "760", "18,55"
53470, "295,46855837421", "761", "18,58"
53471, "295,47387357417", "756", "18,46"
53472, "295,47387357417", "755", "18,43"
53473, "295,494829974486", "753", "18,38"
53474, "295,494829974486", "750", "18,31"
53475, "295,520590074477", "749", "18,29"
53476, "295,520590074477", "745", "18,19"
53477, "295,530749774189", "743", "18,14"
53478, "295,544057474122", "742", "18,12"
53479, "295,544057474122", "737", "17,99"
53480, "295,571567574167", "736", "17,97"
53481, "295,571567574167", "729", "17,80"
53482, "295,571567574167", "726", "17,72"
53483, "295,595371273928", "722", "17,63"
53484, "295,595371273928", "716", "17,48"
53485, "295,618093173834", "713", "17,41"
53486, "295,621464373893", "705", "17,21"
53487, "295,627219073824", "700", "17,09"
53488, "295,647333874018", "695", "16,97"
53489, "295,647333874018", "688", "16,80"
53490, "295,668825773872", "684", "16,70"
53491, "295,668825773872", "676", "16,50"
53492, "295,674819473992", "672", "16,41"
53493, "295,694045273704", "667", "16,28"
53494, "295,694045273704", "661", "16,14"
53495, "295,722308174125", "658", "16,06"
53496, "295,722308174125", "652", "15,92"
53497, "295,725738374167", "648", "15,82"
53498, "295,744852474076", "643", "15,70"
53499, "295,744852474076", "637", "15,55"
53500, "295,77034227422", "633", "15,45"
53501, "295,77034227422", "627", "15,31"
53502, "295,774182274123", "625", "15,26"
53503, "295,797375074239", "621", "15,16"
53504, "295,797375074239", "617", "15,06"
53505, "295,82055337436", "616", "15,04"
53506, "295,82055337436", "614", "14,99"
53507, "295,824826774537", "620", "15,14"
53508, "295,844034074456", "627", "15,31"
53509, "295,844034074456", "637", "15,55"
53510, "295,870543075143", "650", "15,87"
53511, "295,870543075143", "658", "16,06"
53512, "295,874267275096", "667", "16,28"
53513, "295,891940975212", "674", "16,46"
53514, "295,897353075095", "679", "16,58"
53515, "295,929096074891", "687", "16,77"
53516, "295,929096074891", "690", "16,85"
53517, "295,929096074891", "696", "16,99"
53518, "295,932316074963", "702", "17,14"
53519, "295,947400575387", "705", "17,21"
53520, "295,968943275395", "712", "17,38"
53521, "295,968943275395", "715", "17,46"
53522, "295,972002375289", "721", "17,60"
53523, "295,995699275169", "725", "17,70"
53524, "295,995699275169", "728", "17,77"
53525, "296,024057675269", "733", "17,90"
53526, "296,024057675269", "736", "17,97"
53527, "296,024057675269", "740", "18,07"
53528, "296,04478827503", "743", "18,14"
53529, "296,04478827503", "745", "18,19"
53530, "296,068994674948", "750", "18,31"
53531, "296,068994674948", "749", "18,29"
53532, "296,072072074865", "752", "18,36"
53533, "296,094051974942", "754", "18,41"
53534, "296,094051974942", "754", "18,41"
53535, "296,118764074403", "758", "18,51"
53536, "296,118764074403", "758", "18,51"
53537, "296,123887574184", "760", "18,55"
53538, "296,144100674312", "762", "18,60"
53539, "296,144100674312", "761", "18,58"
53540, "296,167752474197", "764", "18,65"
53541, "296,173890774255", "762", "18,60"
53542, "296,173890774255", "764", "18,65"
53543, "296,195723674609", "764", "18,65"
53544, "296,195723674609", "761", "18,58"
53545, "296,220583673916", "763", "18,63"
53546, "296,220583673916", "761", "18,58"
53547, "296,227339674137", "761", "18,58"
53548, "296,24737997388", "761", "18,58"
53549, "296,24737997388", "760", "18,55"
53550, "296,257288673776", "761", "18,58"
53551, "296,269190073828", "759", "18,53"
53552, "296,293789873482", "760", "18,55"
53553, "296,293789873482", "760", "18,55"
53554, "296,293789873482", "758", "18,51"
53555, "296,317499673576", "760", "18,55"
53556, "296,323480973602", "760", "18,55"
53557, "296,323480973602", "761", "18,58"
53558, "296,344904773752", "761", "18,58"
53559, "296,344904773752", "760", "18,55"
53560, "296,370561773772", "761", "18,58"
53561, "296,370561773772", "758", "18,51"
53562, "296,374555173679", "759", "18,53"
53563, "296,394574473728", "758", "18,51"
53564, "296,394574473728", "755", "18,43"
53565, "296,418087873957", "757", "18,48"
53566, "296,422237974009", "754", "18,41"
53567, "296,427362273796", "754", "18,41"
53568, "296,445772273815", "754", "18,41"
53569, "296,445772273815", "751", "18,33"
53570, "296,467629573657", "753", "18,38"
53571, "296,473497973639", "750", "18,31"
53572, "296,473497973639", "750", "18,31"
53573, "296,494749773643", "749", "18,29"
53574, "296,500653973664", "747", "18,24"
53575, "296,518091773731", "748", "18,26"
53576, "296,521396973752", "745", "18,19"
53577, "296,527358873864", "745", "18,19"
53578, "296,54569697415", "744", "18,16"
53579, "296,573858774151", "742", "18,12"
53580, "296,573858774151", "743", "18,14"
53581, "296,573858774151", "740", "18,07"
53582, "296,573858774151", "740", "18,07"
53583, "296,592314774054", "739", "18,04"
53584, "296,59668767394", "737", "17,99"
53585, "296,62062697357", "738", "18,02"
53586, "296,62062697357", "736", "17,97"
53587, "296,623964873492", "736", "17,97"
53588, "296,647447473253", "736", "17,97"
53589, "296,647447473253", "734", "17,92"
53590, "296,66884637333", "736", "17,97"
53591, "296,66884637333", "735", "17,94"
53592, "296,673595773405", "736", "17,97"
53593, "296,691614872892", "736", "17,97"
53594, "296,695509572863", "735", "17,94"
53595, "296,721424072864", "738", "18,02"
53596, "296,721424072864", "737", "17,99"
53597, "296,725699972711", "739", "18,04"
53598, "296,743778272881", "740", "18,07"
53599, "296,743778272881", "739", "18,04"
53600, "296,770556373172", "743", "18,14"
53601, "296,770556373172", "742", "18,12"
53602, "296,77471717319", "744", "18,16"
53603, "296,795717373141", "746", "18,21"
53604, "296,795717373141", "745", "18,19"
53605, "296,817615972948", "748", "18,26"
53606, "296,823471773067", "748", "18,26"
53607, "296,823471773067", "748", "18,26"
53608, "296,844935473171", "749", "18,29"
53609, "296,844935473171", "745", "18,19"
53610, "296,871365173371", "744", "18,16"
53611, "296,871365173371", "737", "17,99"
53612, "296,871365173371", "733", "17,90"
53613, "296,894797973218", "729", "17,80"
53614, "296,894797973218", "723", "17,65"
53615, "296,920610573259", "721", "17,60"
53616, "296,920610573259", "716", "17,48"
53617, "296,923485973268", "713", "17,41"
53618, "296,945770373684", "710", "17,33"
53619, "296,945770373684", "705", "17,21"
53620, "296,971510273986", "705", "17,21"
53621, "296,971510273986", "701", "17,11"
53622, "296,975615074043", "700", "17,09"
53623, "296,994596774341", "698", "17,04"
53624, "297,000854974263", "694", "16,94"
53625, "297,018074574065", "695", "16,97"
53626, "297,021444073995", "691", "16,87"
53627, "297,027491074172", "690", "16,85"
53628, "297,045748174307", "689", "16,82"
53629, "297,045748174307", "687", "16,77"
53630, "297,072309374693", "687", "16,77"
53631, "297,072309374693", "684", "16,70"
53632, "297,072309374693", "684", "16,70"
53633, "297,094727074844", "683", "16,67"
53634, "297,094727074844", "681", "16,63"
53635, "297,11810417485", "682", "16,65"
53636, "297,121366574778", "679", "16,58"
53637, "297,127374974894", "679", "16,58"
53638, "297,145752475015", "679", "16,58"
53639, "297,145752475015", "676", "16,50"
53640, "297,17061907507", "678", "16,55"
53641, "297,17061907507", "677", "16,53"
53642, "297,174262475106", "677", "16,53"
53643, "297,210174675449", "678", "16,55"
53644, "297,210174675449", "676", "16,50"
53645, "297,210174675449", "678", "16,55"
53646, "297,21520267555", "677", "16,53"
53647, "297,244707175181", "677", "16,53"
53648, "297,244707175181", "678", "16,55"
53649, "297,250468775281", "676", "16,50"
53650, "297,271932975505", "679", "16,58"
53651, "297,27731307561", "678", "16,55"
53652, "297,280710775522", "679", "16,58"
53653, "297,285712375422", "679", "16,58"
53654, "297,294167275424", "679", "16,58"
53655, "297,321526675601", "680", "16,60"
53656, "297,321526675601", "680", "16,60"
53657, "297,32457627554", "680", "16,60"
53658, "297,34297557536", "681", "16,63"
53659, "297,348597675445", "679", "16,58"
53660, "297,36801347544", "682", "16,65"
53661, "297,373979775584", "680", "16,60"
53662, "297,373979775584", "681", "16,63"
53663, "297,394422275363", "682", "16,65"
53664, "297,394422275363", "680", "16,60"
53665, "297,418881675811", "683", "16,67"
53666, "297,418881675811", "682", "16,65"
53667, "297,422439375776", "683", "16,67"
53668, "297,445700375945", "684", "16,70"
53669, "297,445700375945", "684", "16,70"
53670, "297,470608876436", "686", "16,75"
53671, "297,470608876436", "686", "16,75"
53672, "297,47440837638", "687", "16,77"
53673, "297,495686176349", "689", "16,82"
53674, "297,495686176349", "688", "16,80"
53675, "297,518082376453", "689", "16,82"
53676, "297,521376176388", "689", "16,82"
53677, "297,527298476198", "689", "16,82"
53678, "297,5474121765", "689", "16,82"
53679, "297,5474121765", "687", "16,77"
53680, "297,569567676517", "688", "16,80"
53681, "297,569567676517", "687", "16,77"
53682, "297,574840776506", "686", "16,75"
53683, "297,592507376219", "686", "16,75"
53684, "297,59616147622", "683", "16,67"
53685, "297,620082376641", "683", "16,67"
53686, "297,620082376641", "681", "16,63"
53687, "297,623345976579", "679", "16,58"
53688, "297,645738976193", "679", "16,58"
53689, "297,645738976193", "675", "16,48"
53690, "297,671570776147", "674", "16,46"
53691, "297,671570776147", "671", "16,38"
53692, "297,675366176176", "668", "16,31"
53693, "297,691821776214", "667", "16,28"
