id, time, RAWvalue, PrettyValue
46249, "152,68787631602", "103", "2,51"
46250, "152,68787631602", "102", "2,49"
46251, "152,719902215991", "102", "2,49"
46252, "152,725440215785", "103", "2,51"
46253, "152,725440215785", "101", "2,47"
46254, "152,725440215785", "103", "2,51"
46255, "152,75783801591", "102", "2,49"
46256, "152,764715415891", "102", "2,49"
46257, "152,764715415891", "102", "2,49"
46258, "152,764715415891", "101", "2,47"
46259, "152,784494415857", "102", "2,49"
46260, "152,784494415857", "102", "2,49"
46261, "152,812095915899", "102", "2,49"
46262, "152,812095915899", "103", "2,51"
46263, "152,834462116472", "101", "2,47"
46264, "152,834462116472", "103", "2,51"
46265, "152,841249616351", "102", "2,49"
46266, "152,859681816306", "102", "2,49"
46267, "152,859681816306", "102", "2,49"
46268, "152,864755316172", "101", "2,47"
46269, "152,882987215649", "103", "2,51"
46270, "152,887820415664", "102", "2,49"
46271, "152,908719315659", "102", "2,49"
46272, "152,912316715578", "102", "2,49"
46273, "152,938624715433", "101", "2,47"
46274, "152,938624715433", "103", "2,51"
46275, "152,938624715433", "102", "2,49"
46276, "152,959566815756", "102", "2,49"
46277, "152,959566815756", "102", "2,49"
46278, "152,988630415639", "101", "2,47"
46279, "152,988630415639", "103", "2,51"
46280, "152,988630415639", "101", "2,47"
46281, "153,012966615614", "102", "2,49"
46282, "153,012966615614", "103", "2,51"
46283, "153,01703461539", "101", "2,47"
46284, "153,035248015542", "102", "2,49"
46285, "153,045517615508", "101", "2,47"
46286, "153,045517615508", "102", "2,49"
46287, "153,057960315142", "102", "2,49"
46288, "153,068621715065", "101", "2,47"
46289, "153,086974815466", "102", "2,49"
46290, "153,092955715489", "102", "2,49"
46291, "153,114683415275", "102", "2,49"
46292, "153,114683415275", "102", "2,49"
46293, "153,114683415275", "101", "2,47"
46294, "153,138421515469", "102", "2,49"
46295, "153,138421515469", "101", "2,47"
46296, "153,145287715364", "101", "2,47"
46297, "153,159574415535", "102", "2,49"
46298, "153,184397616191", "101", "2,47"
46299, "153,184397616191", "102", "2,49"
46300, "153,184397616191", "101", "2,47"
46301, "153,209675716236", "101", "2,47"
46302, "153,209675716236", "102", "2,49"
46303, "153,237801316194", "100", "2,44"
46304, "153,237801316194", "102", "2,49"
46305, "153,237801316194", "101", "2,47"
46306, "153,257855816279", "102", "2,49"
46307, "153,261661016382", "102", "2,49"
46308, "153,267733516172", "101", "2,47"
46309, "153,287754616467", "102", "2,49"
46310, "153,287754616467", "102", "2,49"
46311, "153,307865716517", "102", "2,49"
46312, "153,311782016419", "103", "2,51"
46313, "153,318147916347", "101", "2,47"
46314, "153,33778041671", "103", "2,51"
46315, "153,33778041671", "102", "2,49"
46316, "153,366381916218", "103", "2,51"
46317, "153,366381916218", "104", "2,54"
46318, "153,366381916218", "102", "2,49"
46319, "153,384367716499", "103", "2,51"
46320, "153,384367716499", "102", "2,49"
46321, "153,412094216561", "102", "2,49"
46322, "153,412094216561", "102", "2,49"
46323, "153,432967816712", "100", "2,44"
46324, "153,436316216597", "102", "2,49"
46325, "153,436316216597", "100", "2,44"
46326, "153,458724917145", "101", "2,47"
46327, "153,458724917145", "101", "2,47"
46328, "153,467702817405", "99", "2,42"
46329, "153,486072317464", "101", "2,47"
46330, "153,486072317464", "100", "2,44"
46331, "153,507843917469", "100", "2,44"
46332, "153,512919017347", "101", "2,47"
46333, "153,534613817465", "100", "2,44"
46334, "153,534613817465", "102", "2,49"
46335, "153,541169017553", "100", "2,44"
46336, "153,549617117504", "101", "2,47"
46337, "153,557818217436", "102", "2,49"
46338, "153,584365017479", "100", "2,44"
46339, "153,584365017479", "102", "2,49"
46340, "153,584365017479", "100", "2,44"
46341, "153,61122651794", "101", "2,47"
46342, "153,61122651794", "102", "2,49"
46343, "153,636066818144", "100", "2,44"
46344, "153,636066818144", "102", "2,49"
46345, "153,636066818144", "100", "2,44"
46346, "153,661241417984", "101", "2,47"
46347, "153,661241417984", "102", "2,49"
46348, "153,664640018018", "100", "2,44"
46349, "153,685195917962", "102", "2,49"
46350, "153,685195917962", "101", "2,47"
46351, "153,711201518308", "101", "2,47"
46352, "153,711201518308", "102", "2,49"
46353, "153,736035517883", "100", "2,44"
46354, "153,736035517883", "102", "2,49"
46355, "153,736035517883", "100", "2,44"
