id, time, RAWvalue, PrettyValue
29747, "136,448693297221", "1023", "24,98"
29748, "136,451966069057", "1023", "24,98"
29749, "136,451966069057", "1023", "24,98"
29750, "136,461836987524", "1023", "24,98"
29751, "136,475083253463", "1023", "24,98"
29752, "136,478451294941", "1023", "24,98"
29753, "136,488103035255", "1023", "24,98"
29754, "136,501482853782", "1023", "24,98"
29755, "136,511480603484", "1023", "24,98"
29756, "136,521464910475", "1023", "24,98"
29757, "136,531517016352", "1023", "24,98"
29758, "136,544773510774", "1023", "24,98"
29759, "136,554742913344", "1023", "24,98"
29760, "136,558139301953", "1023", "24,98"
29761, "136,568030969356", "1023", "24,98"
29762, "136,581417217501", "1023", "24,98"
29763, "136,591417889926", "1023", "24,98"
29764, "136,604854110512", "1023", "24,98"
29765, "136,614855659311", "1023", "24,98"
29766, "136,618205289706", "1023", "24,98"
29767, "136,628269085311", "1023", "24,98"
29768, "136,638237611274", "1023", "24,98"
29769, "136,651583237923", "1023", "24,98"
29770, "136,661983399303", "1023", "24,98"
29771, "136,67210798047", "1023", "24,98"
29772, "136,685740877059", "1023", "24,98"
29773, "136,685740877059", "1023", "24,98"
29774, "136,705731116352", "1023", "24,98"
29775, "136,705731116352", "1023", "24,98"
29776, "136,71941866132", "1023", "24,98"
29777, "136,733158517047", "1023", "24,98"
29778, "136,743388595874", "1023", "24,98"
29779, "136,754514968372", "1023", "24,98"
29780, "136,757892361493", "1023", "24,98"
29781, "136,768329929444", "1023", "24,98"
29782, "136,782183757867", "1023", "24,98"
29783, "136,792933143326", "1023", "24,98"
29784, "136,803331843461", "1023", "24,98"
29785, "136,806765346206", "1023", "24,98"
29786, "136,820694572176", "1023", "24,98"
29787, "136,830986313173", "1023", "24,98"
29788, "136,844755685073", "1023", "24,98"
29789, "136,855126330513", "1023", "24,98"
29790, "136,858482682495", "1023", "24,98"
29791, "136,875698415213", "1023", "24,98"
29792, "136,875698415213", "1023", "24,98"
29793, "136,889494088362", "1023", "24,98"
29794, "136,899956204114", "1023", "24,98"
29795, "136,910227196408", "1023", "24,98"
29796, "136,920665056328", "1023", "24,98"
29797, "136,934513039771", "1023", "24,98"
29798, "136,944896835717", "1023", "24,98"
29799, "136,951895055943", "1023", "24,98"
29800, "136,964925650391", "1023", "24,98"
29801, "136,968007590971", "1023", "24,98"
29802, "136,980303791701", "1023", "24,98"
29803, "136,989465156686", "1023", "24,98"
29804, "137,001913028886", "1023", "24,98"
29805, "137,014267092454", "1023", "24,98"
29806, "137,023450959823", "1023", "24,98"
29807, "137,035931562656", "1023", "24,98"
29808, "137,035931562656", "1023", "24,98"
29809, "137,048356640036", "1023", "24,98"
29810, "137,06087494141", "1023", "24,98"
29811, "137,073194813333", "1023", "24,98"
29812, "137,08260136575", "1023", "24,98"
29813, "137,094908671337", "1023", "24,98"
29814, "137,097981260275", "1023", "24,98"
29815, "137,116613762337", "1023", "24,98"
29816, "137,116613762337", "1023", "24,98"
29817, "137,132059410331", "1023", "24,98"
29818, "137,141285944148", "1023", "24,98"
29819, "137,153769177035", "1023", "24,98"
29820, "137,163042469067", "1023", "24,98"
29821, "137,166057194932", "1022", "24,95"
29822, "137,178467368358", "1023", "24,98"
29823, "137,190849779057", "1023", "24,98"
29824, "137,202273065108", "1023", "24,98"
29825, "137,213610141189", "1023", "24,98"
29826, "137,225137171685", "1023", "24,98"
29827, "137,228069778648", "1023", "24,98"
29828, "137,239288790268", "1023", "24,98"
29829, "137,250549007556", "1023", "24,98"
29830, "137,261736457818", "1023", "24,98"
29831, "137,272965990123", "1023", "24,98"
29832, "137,28407424374", "1023", "24,98"
29833, "137,286911289091", "1023", "24,98"
29834, "137,298070976627", "1023", "24,98"
29835, "137,309255796834", "1023", "24,98"
29836, "137,320539393113", "1023", "24,98"
29837, "137,334326591459", "1023", "24,98"
29838, "137,345501767588", "1023", "24,98"
29839, "137,348275689525", "1023", "24,98"
29840, "137,359279029886", "1023", "24,98"
29841, "137,370365073555", "1023", "24,98"
29842, "137,381525930134", "1023", "24,98"
29843, "137,392623078893", "1023", "24,98"
29844, "137,403671424021", "1023", "24,98"
29845, "137,406419336679", "1023", "24,98"
29846, "137,417426768341", "1023", "24,98"
29847, "137,431288194959", "1023", "24,98"
29848, "137,442387389368", "1023", "24,98"
29849, "137,453430766123", "1023", "24,98"
29850, "137,46434760408", "1023", "24,98"
29851, "137,467021288467", "1023", "24,98"
29852, "137,478400738793", "1023", "24,98"
29853, "137,48949175037", "1023", "24,98"
29854, "137,50307204423", "1023", "24,98"
29855, "137,514354471699", "1023", "24,98"
29856, "137,525328880525", "1023", "24,98"
29857, "137,528071825276", "1023", "24,98"
29858, "137,544666553033", "1023", "24,98"
29859, "137,547526685172", "1023", "24,98"
29860, "137,558459888562", "1023", "24,98"
29861, "137,569467612426", "1023", "24,98"
29862, "137,580750039662", "1023", "24,98"
