segment;time;userDifficulty;edaDifficulty;segDifficulty;totalDifficulty;totalLevelDifficulty
1;0;0,2595313;0;0;0
2;0;0,2595313;0;0;0
3;0;0,2595313;0;0;0
4;0;0,2595313;0;0;0
3;44,06576;0,2595313;0;0;0
3;64,50539;0,2550573;0;0;0
3;72,04641;0,2500001;0;0;0
4;110,6269;0,2500001;0;0;0
4;115,5057;0,2500001;0;0;0
4;126,386;0,2500001;0;0;0
4;130,3866;0,2500001;0;0;0
4;140,246;0,2500001;0;0;0
4;143,8047;0,2500001;0;0;0
4;148,2464;0,2500001;0;0;0
4;159,2065;0,2500001;0;0;0
4;170,4871;0,2500001;0;0;0
4;179,9466;0,2500001;0;0;0
4;192,4066;0,2500001;0;0;0
