id, time, RAWvalue, PrettyValue
53570, "122,686959204031", "104", "2,54"
53571, "122,686959204031", "105", "2,56"
53572, "122,691590204136", "104", "2,54"
53573, "122,713863604469", "105", "2,56"
53574, "122,713863604469", "104", "2,54"
53575, "122,738945804304", "105", "2,56"
53576, "122,738945804304", "105", "2,56"
53577, "122,76015160419", "104", "2,54"
53578, "122,765594004188", "104", "2,54"
53579, "122,765594004188", "105", "2,56"
53580, "122,786060104379", "104", "2,54"
53581, "122,786060104379", "105", "2,56"
53582, "122,810726304306", "104", "2,54"
53583, "122,810726304306", "105", "2,56"
53584, "122,815641904483", "105", "2,56"
53585, "122,835755704902", "104", "2,54"
53586, "122,841329104733", "105", "2,56"
53587, "122,861970205093", "104", "2,54"
53588, "122,861970205093", "105", "2,56"
53589, "122,867077305214", "104", "2,54"
53590, "122,885472805239", "105", "2,56"
53591, "122,885472805239", "105", "2,56"
53592, "122,894784205128", "104", "2,54"
53593, "122,914139405126", "105", "2,56"
53594, "122,914139405126", "104", "2,54"
53595, "122,937199405394", "105", "2,56"
53596, "122,937199405394", "105", "2,56"
53597, "122,942175305448", "104", "2,54"
53598, "122,960559905972", "104", "2,54"
53599, "122,963922606083", "105", "2,56"
53600, "122,986241606297", "104", "2,54"
53601, "122,986241606297", "104", "2,54"
53602, "123,01051650662", "104", "2,54"
53603, "123,013942706631", "105", "2,56"
53604, "123,013942706631", "104", "2,54"
53605, "123,037129306933", "104", "2,54"
53606, "123,037129306933", "104", "2,54"
53607, "123,062346706633", "105", "2,56"
53608, "123,062346706633", "104", "2,54"
53609, "123,066173506668", "104", "2,54"
53610, "123,087063106708", "104", "2,54"
53611, "123,087063106708", "105", "2,56"
53612, "123,091326506808", "104", "2,54"
53613, "123,114094706951", "104", "2,54"
53614, "123,114094706951", "104", "2,54"
53615, "123,13548290683", "104", "2,54"
53616, "123,140499006957", "104", "2,54"
53617, "123,160547607346", "104", "2,54"
53618, "123,165804507444", "104", "2,54"
53619, "123,165804507444", "104", "2,54"
53620, "123,174781407462", "104", "2,54"
53621, "123,204134407686", "104", "2,54"
53622, "123,208840107778", "104", "2,54"
53623, "123,208840107778", "104", "2,54"
53624, "123,213898407994", "104", "2,54"
53625, "123,234562308062", "104", "2,54"
53626, "123,240455808118", "104", "2,54"
53627, "123,260505707934", "104", "2,54"
53628, "123,264757807832", "104", "2,54"
53629, "123,264757807832", "104", "2,54"
53630, "123,286101807375", "104", "2,54"
53631, "123,286101807375", "104", "2,54"
53632, "123,291375607252", "104", "2,54"
53633, "123,312269207556", "104", "2,54"
53634, "123,312269207556", "104", "2,54"
53635, "123,337178708054", "104", "2,54"
53636, "123,337178708054", "104", "2,54"
53637, "123,360561008332", "103", "2,51"
53638, "123,363481208216", "104", "2,54"
53639, "123,363481208216", "104", "2,54"
53640, "123,385908507975", "104", "2,54"
53641, "123,391348208068", "104", "2,54"
53642, "123,391348208068", "103", "2,51"
53643, "123,410533407936", "104", "2,54"
53644, "123,41479900782", "103", "2,51"
53645, "123,435780807864", "103", "2,51"
53646, "123,435780807864", "103", "2,51"
53647, "123,461886507692", "103", "2,51"
53648, "123,461886507692", "103", "2,51"
53649, "123,46714860783", "103", "2,51"
53650, "123,487251707586", "103", "2,51"
53651, "123,492194507504", "103", "2,51"
