id, time, RAWvalue, PrettyValue
44392, "256,451410830254", "90", "2,20"
44393, "256,451410830254", "89", "2,17"
44394, "256,46194453002", "89", "2,17"
44395, "256,473221529974", "90", "2,20"
44396, "256,478581229923", "88", "2,15"
44397, "256,502203429816", "90", "2,20"
44398, "256,502203429816", "89", "2,17"
44399, "256,524812629679", "89", "2,17"
44400, "256,53026462975", "90", "2,20"
44401, "256,53026462975", "88", "2,15"
44402, "256,552125429502", "90", "2,20"
44403, "256,552125429502", "88", "2,15"
44404, "256,573335629655", "89", "2,17"
44405, "256,578482029727", "90", "2,20"
44406, "256,578482029727", "88", "2,15"
44407, "256,601836029906", "90", "2,20"
44408, "256,601836029906", "88", "2,15"
44409, "256,628570929868", "89", "2,17"
44410, "256,628570929868", "90", "2,20"
44411, "256,628570929868", "88", "2,15"
44412, "256,650372529635", "90", "2,20"
44413, "256,650372529635", "88", "2,15"
44414, "256,673608029494", "89", "2,17"
44415, "256,677578929579", "90", "2,20"
44416, "256,677578929579", "87", "2,12"
44417, "256,702002229868", "90", "2,20"
44418, "256,702002229868", "88", "2,15"
44419, "256,726173629984", "89", "2,17"
44420, "256,726173629984", "90", "2,20"
44421, "256,726173629984", "87", "2,12"
44422, "256,752848929726", "90", "2,20"
44423, "256,752848929726", "88", "2,15"
44424, "256,7737735298", "89", "2,17"
44425, "256,778622529702", "90", "2,20"
44426, "256,778622529702", "88", "2,15"
44427, "256,802155029261", "90", "2,20"
44428, "256,802155029261", "88", "2,15"
44429, "256,828597129555", "88", "2,15"
44430, "256,828597129555", "90", "2,20"
44431, "256,828597129555", "87", "2,12"
44432, "256,849323629634", "90", "2,20"
44433, "256,855147429509", "88", "2,15"
44434, "256,874852329725", "89", "2,17"
44435, "256,874852329725", "89", "2,17"
44436, "256,874852329725", "87", "2,12"
44437, "256,903897029581", "90", "2,20"
44438, "256,903897029581", "88", "2,15"
44439, "256,925980329746", "88", "2,15"
44440, "256,925980329746", "89", "2,17"
44441, "256,932118529687", "87", "2,12"
44442, "256,952052529668", "90", "2,20"
44443, "256,952052529668", "88", "2,15"
44444, "256,986969029531", "88", "2,15"
44445, "256,986969029531", "89", "2,17"
44446, "256,986969029531", "87", "2,12"
44447, "256,990000229562", "89", "2,17"
44448, "256,999197629979", "88", "2,15"
44449, "257,023703029845", "88", "2,15"
44450, "257,026829129783", "90", "2,20"
44451, "257,026829129783", "87", "2,12"
44452, "257,050513229799", "89", "2,17"
44453, "257,050513229799", "88", "2,15"
44454, "257,076013029786", "88", "2,15"
44455, "257,076013029786", "89", "2,17"
44456, "257,076013029786", "87", "2,12"
44457, "257,101090929937", "89", "2,17"
44458, "257,101090929937", "88", "2,15"
44459, "257,128070330247", "88", "2,15"
44460, "257,128070330247", "89", "2,17"
44461, "257,128070330247", "87", "2,12"
44462, "257,149046229897", "90", "2,20"
44463, "257,155333829811", "88", "2,15"
44464, "257,173505329993", "88", "2,15"
44465, "257,173505329993", "89", "2,17"
44466, "257,177170529962", "87", "2,12"
44467, "257,201152530266", "89", "2,17"
44468, "257,201152530266", "88", "2,15"
44469, "257,228613130515", "88", "2,15"
44470, "257,228613130515", "89", "2,17"
44471, "257,228613130515", "87", "2,12"
44472, "257,249582630349", "89", "2,17"
44473, "257,255094430177", "88", "2,15"
44474, "257,273641230306", "88", "2,15"
44475, "257,273641230306", "89", "2,17"
44476, "257,277396530379", "87", "2,12"
44477, "257,291901530232", "89", "2,17"
44478, "257,301796330139", "88", "2,15"
44479, "257,328592930222", "88", "2,15"
44480, "257,328592930222", "89", "2,17"
44481, "257,328592930222", "87", "2,12"
44482, "257,350162730785", "89", "2,17"
44483, "257,350162730785", "88", "2,15"
44484, "257,375137730734", "88", "2,15"
44485, "257,375137730734", "89", "2,17"
44486, "257,375137730734", "87", "2,12"
44487, "257,399489530595", "89", "2,17"
44488, "257,405915530631", "88", "2,15"
44489, "257,425159530481", "88", "2,15"
44490, "257,425159530481", "89", "2,17"
44491, "257,428546530427", "87", "2,12"
44492, "257,455216830363", "89", "2,17"
44493, "257,455216830363", "88", "2,15"
44494, "257,475245929789", "88", "2,15"
44495, "257,475245929789", "89", "2,17"
44496, "257,475245929789", "87", "2,12"
44497, "257,499174129451", "89", "2,17"
44498, "257,50515932939", "88", "2,15"
