id, time, RAWvalue, PrettyValue
19702, "1,69055853423197", "48", "1,17"
19703, "1,69579833431635", "47", "1,15"
19704, "1,69829763437156", "48", "1,17"
19705, "1,71496523392852", "48", "1,17"
19706, "1,71496523392852", "47", "1,15"
19707, "1,7406617339002", "48", "1,17"
19708, "1,7406617339002", "47", "1,15"
19709, "1,74800843361299", "48", "1,17"
19710, "1,76528223359492", "47", "1,15"
19711, "1,77051873353776", "47", "1,15"
19712, "1,78872193361167", "48", "1,17"
19713, "1,79409593355376", "47", "1,15"
19714, "1,81718843395356", "48", "1,17"
19715, "1,81718843395356", "47", "1,15"
19716, "1,81718843395356", "47", "1,15"
19717, "1,84072633425239", "48", "1,17"
19718, "1,84072633425239", "47", "1,15"
19719, "1,86694283445831", "47", "1,15"
19720, "1,86694283445831", "47", "1,15"
19721, "1,87226593436208", "47", "1,15"
19722, "1,89061193435919", "47", "1,15"
19723, "1,89061193435919", "46", "1,12"
19724, "1,91335653408896", "47", "1,15"
19725, "1,91797123418655", "47", "1,15"
19726, "1,91797123418655", "47", "1,15"
19727, "1,94208973424975", "47", "1,15"
19728, "1,94208973424975", "46", "1,12"
19729, "1,96559463453013", "47", "1,15"
19730, "1,96559463453013", "47", "1,15"
19731, "1,96849083446432", "47", "1,15"
19732, "1,98895443452056", "47", "1,15"
19733, "1,991572134546", "46", "1,12"
19734, "2,0138570346171", "47", "1,15"
19735, "2,01658583467361", "46", "1,12"
19736, "2,01658583467361", "46", "1,12"
19737, "2,04025263467338", "47", "1,15"
19738, "2,04025263467338", "46", "1,12"
19739, "2,06463633442763", "47", "1,15"
19740, "2,06463633442763", "46", "1,12"
19741, "2,07054483436514", "46", "1,12"
19742, "2,09011943440419", "47", "1,15"
19743, "2,09011943440419", "45", "1,10"
19744, "2,0948955345666", "47", "1,15"
19745, "2,13561683439184", "46", "1,12"
19746, "2,13561683439184", "46", "1,12"
19747, "2,13850713439751", "46", "1,12"
19748, "2,13850713439751", "45", "1,10"
19749, "2,16715893440414", "47", "1,15"
19750, "2,16715893440414", "45", "1,10"
19751, "2,16715893440414", "46", "1,12"
19752, "2,19064993422944", "46", "1,12"
19753, "2,19064993422944", "45", "1,10"
19754, "2,19796053424943", "47", "1,15"
19755, "2,21381933393423", "45", "1,10"
19756, "2,21717293385882", "46", "1,12"
19757, "2,23891393386293", "47", "1,15"
19758, "2,2420334337512", "44", "1,07"
19759, "2,26462013379205", "47", "1,15"
19760, "2,26462013379205", "45", "1,10"
19761, "2,26462013379205", "46", "1,12"
19762, "2,29069733398501", "46", "1,12"
19763, "2,29069733398501", "44", "1,07"
19764, "2,29793243401218", "47", "1,15"
19765, "2,31883073376957", "45", "1,10"
19766, "2,31883073376957", "46", "1,12"
19767, "2,33813013427425", "46", "1,12"
